account_id,county,gross_acres,exclusion_reason
2201009192,Washington,139.77,largest_reachable_block_below_acreage_min_even_with_crossings
2201008862,Washington,62.37,largest_reachable_block_below_acreage_min_even_with_crossings
2212010486,Washington,40.19,largest_reachable_block_below_acreage_min_even_with_crossings
2212006020,Washington,72.44,largest_reachable_block_below_acreage_min_even_with_crossings
2212006047,Washington,180.15,largest_reachable_block_below_acreage_min_even_with_crossings
2212006799,Washington,45.56,largest_reachable_block_below_acreage_min_even_with_crossings
2201002635,Washington,134.93,owner_type_government
2201006916,Washington,123.97,owner_type_government
2212008309,Washington,90.8,largest_reachable_block_below_acreage_min_even_with_crossings
2219004368,Washington,53.35,largest_reachable_block_below_acreage_min_even_with_crossings
2219001105,Washington,144.61,largest_reachable_block_below_acreage_min_even_with_crossings
2219002799,Washington,42.41,largest_reachable_block_below_acreage_min_even_with_crossings
2219005100,Washington,49.34,largest_reachable_block_below_acreage_min_even_with_crossings
2212012934,Washington,59.92,largest_reachable_block_below_acreage_min_even_with_crossings
2212003668,Washington,45.98,largest_reachable_block_below_acreage_min_even_with_crossings
2212001029,Washington,62.96,largest_reachable_block_below_acreage_min_even_with_crossings
2206009042,Washington,102.21,largest_reachable_block_below_acreage_min_even_with_crossings
2206028462,Washington,45.31,largest_reachable_block_below_acreage_min_even_with_crossings
2206029639,Washington,77.8,largest_reachable_block_below_acreage_min_even_with_crossings
2212005318,Washington,43.33,largest_reachable_block_below_acreage_min_even_with_crossings
2206025536,Washington,176.28,largest_reachable_block_below_acreage_min_even_with_crossings
2219000923,Washington,63.8,largest_reachable_block_below_acreage_min_even_with_crossings
2219003353,Washington,44.46,largest_reachable_block_below_acreage_min_even_with_crossings
2219008029,Washington,42.86,largest_reachable_block_below_acreage_min_even_with_crossings
2219012204,Washington,49.81,largest_reachable_block_below_acreage_min_even_with_crossings
2212014201,Washington,484.48,owner_type_government
2219011801,Washington,92.46,largest_reachable_block_below_acreage_min_even_with_crossings
2212010028,Washington,69.6,largest_reachable_block_below_acreage_min_even_with_crossings
2212000553,Washington,41.73,largest_reachable_block_below_acreage_min_even_with_crossings
2212005601,Washington,40.83,largest_reachable_block_below_acreage_min_even_with_crossings
2202021242,Washington,41.41,largest_reachable_block_below_acreage_min_even_with_crossings
2212014198,Washington,826.72,owner_type_government
2216001759,Washington,99.82,largest_reachable_block_below_acreage_min_even_with_crossings
2216022055,Washington,44.23,largest_reachable_block_below_acreage_min_even_with_crossings
2212002610,Washington,40.23,largest_reachable_block_below_acreage_min_even_with_crossings
2212007280,Washington,99.0,largest_reachable_block_below_acreage_min_even_with_crossings
2210031486,Washington,217.41,owner_type_government
2201002651,Washington,167.53,owner_type_government
2201008382,Washington,185.53,owner_type_government
2201010514,Washington,42.08,largest_reachable_block_below_acreage_min_even_with_crossings
2201012940,Washington,41.34,owner_type_government
2201019104,Washington,147.12,owner_type_government
2201019279,Washington,185.6,owner_type_government
2201021958,Washington,51.97,largest_reachable_block_below_acreage_min_even_with_crossings
2201008277,Washington,108.56,largest_reachable_block_below_acreage_min_even_with_crossings
2201000683,Washington,56.14,owner_type_government
2201011189,Washington,51.43,largest_reachable_block_below_acreage_min_even_with_crossings
2201000888,Washington,49.76,largest_reachable_block_below_acreage_min_even_with_crossings
2201011197,Washington,136.69,owner_type_government
2201010522,Washington,156.16,largest_reachable_block_below_acreage_min_even_with_crossings
2201003097,Washington,131.83,largest_reachable_block_below_acreage_min_even_with_crossings
2201019236,Washington,193.74,owner_type_government
2201019333,Washington,118.5,largest_reachable_block_below_acreage_min_even_with_crossings
2201020404,Washington,57.75,largest_reachable_block_below_acreage_min_even_with_crossings
2201012703,Washington,43.18,largest_reachable_block_below_acreage_min_even_with_crossings
2201006290,Washington,103.91,largest_reachable_block_below_acreage_min_even_with_crossings
2219001555,Washington,60.08,largest_reachable_block_below_acreage_min_even_with_crossings
2219004457,Washington,48.66,largest_reachable_block_below_acreage_min_even_with_crossings
2219002748,Washington,45.92,largest_reachable_block_below_acreage_min_even_with_crossings
2219004422,Washington,51.47,largest_reachable_block_below_acreage_min_even_with_crossings
2208004919,Washington,53.73,largest_reachable_block_below_acreage_min_even_with_crossings
2208001383,Washington,69.39,largest_reachable_block_below_acreage_min_even_with_crossings
2208003408,Washington,48.11,largest_reachable_block_below_acreage_min_even_with_crossings
2219004325,Washington,132.59,largest_reachable_block_below_acreage_min_even_with_crossings
2208001154,Washington,43.52,largest_reachable_block_below_acreage_min_even_with_crossings
2208001618,Washington,51.68,largest_reachable_block_below_acreage_min_even_with_crossings
2208007101,Washington,44.51,largest_reachable_block_below_acreage_min_even_with_crossings
2208001472,Washington,51.27,largest_reachable_block_below_acreage_min_even_with_crossings
2208000751,Washington,49.57,largest_reachable_block_below_acreage_min_even_with_crossings
2208002878,Washington,65.19,largest_reachable_block_below_acreage_min_even_with_crossings
2208014094,Washington,50.83,largest_reachable_block_below_acreage_min_even_with_crossings
2208003300,Washington,49.77,largest_reachable_block_below_acreage_min_even_with_crossings
2208005311,Washington,57.14,largest_reachable_block_below_acreage_min_even_with_crossings
2206034624,Washington,63.9,largest_reachable_block_below_acreage_min_even_with_crossings
2208016291,Washington,137.03,owner_type_government
2219002683,Washington,111.83,largest_reachable_block_below_acreage_min_even_with_crossings
2219004201,Washington,130.67,largest_reachable_block_below_acreage_min_even_with_crossings
2208000247,Washington,48.24,largest_reachable_block_below_acreage_min_even_with_crossings
2212065751,Washington,53.79,owner_type_government
2201065161,Washington,84.26,largest_reachable_block_below_acreage_min_even_with_crossings
2210019907,Washington,120.66,largest_reachable_block_below_acreage_min_even_with_crossings
2206008798,Washington,60.14,largest_reachable_block_below_acreage_min_even_with_crossings
2219005364,Washington,111.18,largest_reachable_block_below_acreage_min_even_with_crossings
2206031366,Washington,50.14,largest_reachable_block_below_acreage_min_even_with_crossings
2206023525,Washington,150.21,owner_type_government
2206008593,Washington,43.34,largest_reachable_block_below_acreage_min_even_with_crossings
2206004210,Washington,42.41,largest_reachable_block_below_acreage_min_even_with_crossings
2206008615,Washington,43.51,largest_reachable_block_below_acreage_min_even_with_crossings
2206023606,Washington,53.18,largest_reachable_block_below_acreage_min_even_with_crossings
2206034438,Washington,40.56,largest_reachable_block_below_acreage_min_even_with_crossings
2206001076,Washington,51.45,largest_reachable_block_below_acreage_min_even_with_crossings
2219067679,Washington,103.09,largest_reachable_block_below_acreage_min_even_with_crossings
2206000606,Washington,50.94,largest_reachable_block_below_acreage_min_even_with_crossings
2211065726,Washington,47.15,largest_reachable_block_below_acreage_min_even_with_crossings
2208016585,Washington,61.29,largest_reachable_block_below_acreage_min_even_with_crossings
2211009271,Washington,56.41,largest_reachable_block_below_acreage_min_even_with_crossings
2211000940,Washington,97.37,largest_reachable_block_below_acreage_min_even_with_crossings
2208004498,Washington,117.78,largest_reachable_block_below_acreage_min_even_with_crossings
2208009538,Washington,124.55,largest_reachable_block_below_acreage_min_even_with_crossings
2208000638,Washington,83.88,largest_reachable_block_below_acreage_min_even_with_crossings
2208000719,Washington,40.0,largest_reachable_block_below_acreage_min_even_with_crossings
2208000611,Washington,65.49,largest_reachable_block_below_acreage_min_even_with_crossings
2208006806,Washington,44.26,largest_reachable_block_below_acreage_min_even_with_crossings
2208002967,Washington,54.65,largest_reachable_block_below_acreage_min_even_with_crossings
2208001707,Washington,42.94,largest_reachable_block_below_acreage_min_even_with_crossings
2208012350,Washington,106.27,largest_reachable_block_below_acreage_min_even_with_crossings
2208016801,Washington,50.42,largest_reachable_block_below_acreage_min_even_with_crossings
2208001405,Washington,73.45,largest_reachable_block_below_acreage_min_even_with_crossings
2208001421,Washington,160.32,largest_reachable_block_below_acreage_min_even_with_crossings
2208013195,Washington,118.93,largest_reachable_block_below_acreage_min_even_with_crossings
2211014860,Washington,53.09,largest_reachable_block_below_acreage_min_even_with_crossings
2208010838,Washington,42.85,largest_reachable_block_below_acreage_min_even_with_crossings
2208010811,Washington,83.96,largest_reachable_block_below_acreage_min_even_with_crossings
2211007554,Washington,77.36,largest_reachable_block_below_acreage_min_even_with_crossings
2208014531,Washington,41.21,largest_reachable_block_below_acreage_min_even_with_crossings
2211014852,Washington,71.96,largest_reachable_block_below_acreage_min_even_with_crossings
2216018783,Washington,98.58,largest_reachable_block_below_acreage_min_even_with_crossings
2216019968,Washington,88.28,largest_reachable_block_below_acreage_min_even_with_crossings
2216019739,Washington,41.64,largest_reachable_block_below_acreage_min_even_with_crossings
2216012831,Washington,47.09,largest_reachable_block_below_acreage_min_even_with_crossings
2216012866,Washington,50.01,largest_reachable_block_below_acreage_min_even_with_crossings
2216065266,Washington,51.83,largest_reachable_block_below_acreage_min_even_with_crossings
2216008834,Washington,43.63,largest_reachable_block_below_acreage_min_even_with_crossings
2216002445,Washington,78.19,largest_reachable_block_below_acreage_min_even_with_crossings
2216011401,Washington,117.49,largest_reachable_block_below_acreage_min_even_with_crossings
2216008567,Washington,40.48,largest_reachable_block_below_acreage_min_even_with_crossings
2216000892,Washington,40.09,largest_reachable_block_below_acreage_min_even_with_crossings
2216005606,Washington,46.67,largest_reachable_block_below_acreage_min_even_with_crossings
2216018805,Washington,91.99,largest_reachable_block_below_acreage_min_even_with_crossings
2216019933,Washington,54.03,largest_reachable_block_below_acreage_min_even_with_crossings
2216020001,Washington,272.42,owner_type_government
2216012548,Washington,78.41,largest_reachable_block_below_acreage_min_even_with_crossings
2216018813,Washington,152.17,largest_reachable_block_below_acreage_min_even_with_crossings
2216007129,Washington,136.82,largest_reachable_block_below_acreage_min_even_with_crossings
2216008273,Washington,41.5,largest_reachable_block_below_acreage_min_even_with_crossings
2216006130,Washington,104.28,largest_reachable_block_below_acreage_min_even_with_crossings
2206024130,Washington,55.64,largest_reachable_block_below_acreage_min_even_with_crossings
2206011217,Washington,56.72,largest_reachable_block_below_acreage_min_even_with_crossings
2206023983,Washington,92.1,largest_reachable_block_below_acreage_min_even_with_crossings
2206015379,Washington,42.64,largest_reachable_block_below_acreage_min_even_with_crossings
2206003966,Washington,65.11,largest_reachable_block_below_acreage_min_even_with_crossings
2206003974,Washington,91.52,largest_reachable_block_below_acreage_min_even_with_crossings
2206065460,Washington,49.66,largest_reachable_block_below_acreage_min_even_with_crossings
2206018408,Washington,41.33,largest_reachable_block_below_acreage_min_even_with_crossings
2207024142,Washington,81.47,largest_reachable_block_below_acreage_min_even_with_crossings
2207012977,Washington,59.0,largest_reachable_block_below_acreage_min_even_with_crossings
2207012934,Washington,44.22,largest_reachable_block_below_acreage_min_even_with_crossings
2207026471,Washington,47.24,largest_reachable_block_below_acreage_min_even_with_crossings
2207018150,Washington,149.63,largest_reachable_block_below_acreage_min_even_with_crossings
2206023274,Washington,89.05,owner_type_government
2206002862,Washington,41.89,largest_reachable_block_below_acreage_min_even_with_crossings
2206066992,Washington,41.86,largest_reachable_block_below_acreage_min_even_with_crossings
2216018775,Washington,45.45,largest_reachable_block_below_acreage_min_even_with_crossings
2216019917,Washington,53.36,largest_reachable_block_below_acreage_min_even_with_crossings
2206065627,Washington,49.97,largest_reachable_block_below_acreage_min_even_with_crossings
